-0.080811 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
-0.080811 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
-0.080811 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
-0.080811 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
-0.080811 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
-0.080811 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
-0.080811 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
-0.080811 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
0.481754 -0.080811 -0.080805 -0.080786 -0.080748 -0.080686 -0.080593 -0.080462 -0.080290 -0.080069 -0.079794 -0.079461 -0.079064 -0.078599 -0.078060 -0.077445 -0.076749 -0.075968 -0.075100 -0.074141 -0.073089 -0.071942 -0.070698 -0.069356 -0.067915 -0.066374 -0.064733 -0.062992 -0.061152 -0.059214 -0.057179 -0.055048 -0.052825 -0.050512 -0.048110 -0.045624 -0.043058 -0.040414 -0.037698 -0.034912 -0.032064 -0.029156 -0.026195 -0.023186 -0.020134 -0.017045 -0.013925 -0.010781 -0.007618 -0.004442 -0.001260 0.001922 0.005098 0.008261 0.011406 0.014525 0.017614 0.020666 0.023675 0.026637 0.029544 0.032393 0.035178 0.037895 0.040538 0.043105 0.045591 0.047992 0.050306 0.052529 0.054659 0.056694 0.058633 0.060473 0.062213 0.063854 0.065396 0.066837 0.068179 0.069423 0.070569 0.071621 0.072580 0.073448 0.074229 0.074925 0.075541 0.076079 0.076545 0.076942 0.077275 0.077549 0.077770 0.077943 0.078073 0.078166 0.078229 0.078266 0.078285 0.078291 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.062791 0.125333 0.187381 0.248690 0.309017 0.368125 0.425779 0.481754 0.535827 0.587785 0.637424 0.684547 0.728969 0.770513 0.809017 0.844328 0.876307 0.904827 0.929776 0.951057 0.968583 0.982287 0.992115 0.998027 1.000000 0.998027 0.992115 0.982287 0.968583 0.951057 0.929776 0.904827 0.876307 0.844328 0.809017 0.770513 0.728969 0.684547 0.637424 0.587785 0.535827 0.481754 0.425779 0.368125 0.309017 0.248690 0.187381 0.125333 0.062791 -0.000000 -0.062791 -0.125333 -0.187381 -0.248690 -0.309017 -0.368125 -0.425779 -0.481754 -0.535827 -0.587785 -0.637424 -0.684547 -0.728969 -0.770513 -0.809017 -0.844328 -0.876307 -0.904827 -0.929776 -0.951057 -0.968583 -0.982287 -0.992115 -0.998027 -1.000000 -0.998027 -0.992115 -0.982287 -0.968583 -0.951057 -0.929776 -0.904827 -0.876307 -0.844328 -0.809017 -0.770513 -0.728969 
-0.587785 -0.535827 -0.481754 -0.425779 -0.368125 -0.309017 -0.248690 -0.187381 -0.125333 -0.062791 0.000000 0.062791 0.000000 0.062791 0.125333 0.187381 0.248690 0.309017 0.368125 0.425779 0.481754 0.535827 0.587785 0.637424 0.684547 0.728969 0.770513 0.809017 0.844328 0.876307 0.904827 0.929776 0.951057 0.968583 0.982287 0.992115 0.998027 1.000000 0.998027 0.992115 0.982287 0.968583 0.951057 0.929776 0.904827 0.876307 0.844328 0.809017 0.770513 0.728969 0.684547 0.637424 0.587785 0.535827 0.481754 0.425779 0.368125 0.309017 0.248690 0.187381 0.125333 0.062791 -0.000000 -0.062791 -0.125333 -0.187381 -0.248690 -0.309017 -0.368125 -0.425779 -0.481754 -0.535827 -0.587785 -0.637424 -0.684547 -0.728969 -0.770513 -0.809017 -0.844328 -0.876307 -0.904827 -0.929776 -0.951057 -0.968583 -0.982287 -0.992115 -0.998027 -1.000000 -0.998027 -0.992115 -0.982287 -0.968583 -0.951057 -0.929776 -0.904827 -0.876307 -0.844328 -0.809017 -0.770513 -0.728969 
-0.587785 -0.535827 -0.481754 -0.425779 -0.368125 -0.309017 -0.248690 -0.187381 -0.125333 -0.062791 0.000000 0.062791 0.000000 0.062791 0.125333 0.187381 0.248690 0.309017 0.368125 0.425779 0.481754 0.535827 0.587785 0.637424 0.684547 0.728969 0.770513 0.809017 0.844328 0.876307 0.904827 0.929776 0.951057 0.968583 0.982287 0.992115 0.998027 1.000000 0.998027 0.992115 0.982287 0.968583 0.951057 0.929776 0.904827 0.876307 0.844328 0.809017 0.770513 0.728969 0.684547 0.637424 0.587785 0.535827 0.481754 0.425779 0.368125 0.309017 0.248690 0.187381 0.125333 0.062791 -0.000000 -0.062791 -0.125333 -0.187381 -0.248690 -0.309017 -0.368125 -0.425779 -0.481754 -0.535827 -0.587785 -0.637424 -0.684547 -0.728969 -0.770513 -0.809017 -0.844328 -0.876307 -0.904827 -0.929776 -0.951057 -0.968583 -0.982287 -0.992115 -0.998027 -1.000000 -0.998027 -0.992115 -0.982287 -0.968583 -0.951057 -0.929776 -0.904827 -0.876307 -0.844328 -0.809017 -0.770513 -0.728969 
